[0 0 0 0] 1.72537306000928
[0 1 0 1] -0.68414116596496
[0 2 0 2] -0.07283405951272
[0 3 0 3] -0.02190076365048
[1 0 1 0] -0.68414116596496
[1 1 1 1] 0.27127416430472
[1 2 1 2] 0.02888000256404
[1 3 1 3] 0.00868404307836
[2 0 2 0] -0.07283405951272
[2 1 2 1] 0.02888000256404
[2 2 2 2] 0.0030745815777800003
[2 3 2 3] 0.0009245081890200001
[3 0 3 0] -0.02190076365048
[3 1 3 1] 0.00868404307836
[3 2 3 2] 0.0009245081890200001
[3 3 3 3] 0.00027799405218
