[13 16 16 13] -2.0
[13 13 16 16] 4.0
[13 17 17 13] -2.0
[13 13 17 17] 4.0
[13 18 18 13] -2.0
[13 13 18 18] 4.0
[13 19 19 13] -2.0
[13 13 19 19] 4.0
[13 20 20 13] -2.0
[13 13 20 20] 4.0
[13 21 21 13] -2.0
[13 13 21 21] 4.0
[13 22 22 13] -2.0
[13 13 22 22] 4.0
[13 23 23 13] -2.0
[13 13 23 23] 4.0
[13 24 24 13] -2.0
[13 13 24 24] 4.0
[13 25 25 13] -2.0
[13 13 25 25] 4.0
[13 26 26 13] -2.0
[13 13 26 26] 4.0
[13 27 27 13] -2.0
[13 13 27 27] 4.0
[13 28 28 13] -2.0
[13 13 28 28] 4.0
[13 29 29 13] -2.0
[13 13 29 29] 4.0
[13 30 30 13] -2.0
[13 13 30 30] 4.0
[13 31 31 13] -2.0
[13 13 31 31] 4.0
[13 32 32 13] -2.0
[13 13 32 32] 4.0
[13 33 33 13] -2.0
[13 13 33 33] 4.0
[13 34 34 13] -2.0
[13 13 34 34] 4.0
[14 14  0  0] 4.0
[14  0  0 14] -2.0
[14 14  1  1] 4.0
[14  1  1 14] -2.0
[14 14  2  2] 4.0
[14  2  2 14] -2.0
[14 14  3  3] 4.0
[14  3  3 14] -2.0
[14 14  4  4] 4.0
[14  4  4 14] -2.0
[14 14  5  5] 4.0
[14  5  5 14] -2.0
[14 14  6  6] 4.0
[14  6  6 14] -2.0
[14 14  7  7] 4.0
[14  7  7 14] -2.0
[14 14  8  8] 4.0
[14  8  8 14] -2.0
[14 14  9  9] 4.0
[14  9  9 14] -2.0
[14 14 10 10] 4.0
[14 10 10 14] -2.0
[14 14 11 11] 4.0
[14 11 11 14] -2.0
[14 14 12 12] 4.0
[14 12 12 14] -2.0
[14 14 13 13] 4.0
[14 13 13 14] -2.0
[14 14 14 14] 2.0
[14 15 15 14] -2.0
[14 14 15 15] 4.0
[14 16 16 14] -2.0
[14 14 16 16] 4.0
[14 17 17 14] -2.0
[14 14 17 17] 4.0
[14 18 18 14] -2.0
[14 14 18 18] 4.0
[14 19 19 14] -2.0
[14 14 19 19] 4.0
[14 20 20 14] -2.0
[14 14 20 20] 4.0
[14 21 21 14] -2.0
[14 14 21 21] 4.0
[14 22 22 14] -2.0
[14 14 22 22] 4.0
[14 23 23 14] -2.0
[14 14 23 23] 4.0
[14 24 24 14] -2.0
[14 14 24 24] 4.0
[14 25 25 14] -2.0
[14 14 25 25] 4.0
[14 26 26 14] -2.0
[14 14 26 26] 4.0
[14 27 27 14] -2.0
[14 14 27 27] 4.0
[14 28 28 14] -2.0
[14 14 28 28] 4.0
[14 29 29 14] -2.0
[14 14 29 29] 4.0
[14 30 30 14] -2.0
[14 14 30 30] 4.0
[14 31 31 14] -2.0
[14 14 31 31] 4.0
[14 32 32 14] -2.0
[14 14 32 32] 4.0
[14 33 33 14] -2.0
[14 14 33 33] 4.0
[14 34 34 14] -2.0
[14 14 34 34] 4.0
[15 15  0  0] 4.0
[15  0  0 15] -2.0
[15 15  1  1] 4.0
[15  1  1 15] -2.0
[15 15  2  2] 4.0
[15  2  2 15] -2.0
[15 15  3  3] 4.0
[15  3  3 15] -2.0
[15 15  4  4] 4.0
[15  4  4 15] -2.0
[15 15  5  5] 4.0
[15  5  5 15] -2.0
[15 15  6  6] 4.0
[15  6  6 15] -2.0
[15 15  7  7] 4.0
[15  7  7 15] -2.0
[15 15  8  8] 4.0
[15  8  8 15] -2.0
[15 15  9  9] 4.0
[15  9  9 15] -2.0
[15 15 10 10] 4.0
[15 10 10 15] -2.0
[15 15 11 11] 4.0
[15 11 11 15] -2.0
[15 15 12 12] 4.0
[15 12 12 15] -2.0
[15 15 13 13] 4.0
[15 13 13 15] -2.0
[15 15 14 14] 4.0
[15 14 14 15] -2.0
[15 15 15 15] 2.0
[15 16 16 15] -2.0
[15 15 16 16] 4.0
[15 17 17 15] -2.0
[15 15 17 17] 4.0
[15 18 18 15] -2.0
[15 15 18 18] 4.0
[15 19 19 15] -2.0
[15 15 19 19] 4.0
[15 20 20 15] -2.0
[15 15 20 20] 4.0
[15 21 21 15] -2.0
[15 15 21 21] 4.0
[15 22 22 15] -2.0
[15 15 22 22] 4.0
[15 23 23 15] -2.0
[15 15 23 23] 4.0
[15 24 24 15] -2.0
[15 15 24 24] 4.0
[15 25 25 15] -2.0
[15 15 25 25] 4.0
[15 26 26 15] -2.0
[15 15 26 26] 4.0
[15 27 27 15] -2.0
[15 15 27 27] 4.0
[15 28 28 15] -2.0
[15 15 28 28] 4.0
[15 29 29 15] -2.0
[15 15 29 29] 4.0
[15 30 30 15] -2.0
[15 15 30 30] 4.0
[15 31 31 15] -2.0
[15 15 31 31] 4.0
[15 32 32 15] -2.0
[15 15 32 32] 4.0
[15 33 33 15] -2.0
[15 15 33 33] 4.0
[15 34 34 15] -2.0
[15 15 34 34] 4.0
[16 16  0  0] 4.0
[16  0  0 16] -2.0
[16 16  1  1] 4.0
[16  1  1 16] -2.0
[16 16  2  2] 4.0
[16  2  2 16] -2.0
[16 16  3  3] 4.0
[16  3  3 16] -2.0
[16 16  4  4] 4.0
[16  4  4 16] -2.0
[16 16  5  5] 4.0
[16  5  5 16] -2.0
[16 16  6  6] 4.0
[16  6  6 16] -2.0
[16 16  7  7] 4.0
[16  7  7 16] -2.0
[16 16  8  8] 4.0
[16  8  8 16] -2.0
[16 16  9  9] 4.0
[16  9  9 16] -2.0
[16 16 10 10] 4.0
[16 10 10 16] -2.0
[16 16 11 11] 4.0
[16 11 11 16] -2.0
[16 16 12 12] 4.0
[16 12 12 16] -2.0
[16 16 13 13] 4.0
[16 13 13 16] -2.0
[16 16 14 14] 4.0
[16 14 14 16] -2.0
[16 16 15 15] 4.0
[16 15 15 16] -2.0
[16 16 16 16] 2.0
[16 17 17 16] -2.0
[16 16 17 17] 4.0
[16 18 18 16] -2.0
[16 16 18 18] 4.0
[16 19 19 16] -2.0
[16 16 19 19] 4.0
[16 20 20 16] -2.0
[16 16 20 20] 4.0
[16 21 21 16] -2.0
[16 16 21 21] 4.0
[16 22 22 16] -2.0
[16 16 22 22] 4.0
[16 23 23 16] -2.0
[16 16 23 23] 4.0
[16 24 24 16] -2.0
[16 16 24 24] 4.0
[16 25 25 16] -2.0
[16 16 25 25] 4.0
[16 26 26 16] -2.0
[16 16 26 26] 4.0
[16 27 27 16] -2.0
[16 16 27 27] 4.0
[16 28 28 16] -2.0
[16 16 28 28] 4.0
[16 29 29 16] -2.0
[16 16 29 29] 4.0
[16 30 30 16] -2.0
[16 16 30 30] 4.0
[16 31 31 16] -2.0
[16 16 31 31] 4.0
[16 32 32 16] -2.0
[16 16 32 32] 4.0
[16 33 33 16] -2.0
[16 16 33 33] 4.0
[16 34 34 16] -2.0
[16 16 34 34] 4.0
[17 17  0  0] 4.0
[17  0  0 17] -2.0
[17 17  1  1] 4.0
[17  1  1 17] -2.0
[17 17  2  2] 4.0
[17  2  2 17] -2.0
[17 17  3  3] 4.0
[17  3  3 17] -2.0
[17 17  4  4] 4.0
[17  4  4 17] -2.0
[17 17  5  5] 4.0
[17  5  5 17] -2.0
[17 17  6  6] 4.0
[17  6  6 17] -2.0
[17 17  7  7] 4.0
[17  7  7 17] -2.0
[17 17  8  8] 4.0
[17  8  8 17] -2.0
[17 17  9  9] 4.0
[17  9  9 17] -2.0
[17 17 10 10] 4.0
[17 10 10 17] -2.0
[17 17 11 11] 4.0
[17 11 11 17] -2.0
[17 17 12 12] 4.0
[17 12 12 17] -2.0
[17 17 13 13] 4.0
[17 13 13 17] -2.0
[17 17 14 14] 4.0
[17 14 14 17] -2.0
[17 17 15 15] 4.0
[17 15 15 17] -2.0
[17 17 16 16] 4.0
[17 16 16 17] -2.0
[17 17 17 17] 2.0
[17 18 18 17] -2.0
[17 17 18 18] 4.0
[17 19 19 17] -2.0
[17 17 19 19] 4.0
[17 20 20 17] -2.0
[17 17 20 20] 4.0
[17 21 21 17] -2.0
[17 17 21 21] 4.0
[17 22 22 17] -2.0
[17 17 22 22] 4.0
[17 23 23 17] -2.0
[17 17 23 23] 4.0
[17 24 24 17] -2.0
[17 17 24 24] 4.0
[17 25 25 17] -2.0
[17 17 25 25] 4.0
[17 26 26 17] -2.0
[17 17 26 26] 4.0
[17 27 27 17] -2.0
[17 17 27 27] 4.0
[17 28 28 17] -2.0
[17 17 28 28] 4.0
[17 29 29 17] -2.0
[17 17 29 29] 4.0
[17 30 30 17] -2.0
[17 17 30 30] 4.0
[17 31 31 17] -2.0
[17 17 31 31] 4.0
[17 32 32 17] -2.0
[17 17 32 32] 4.0
[17 33 33 17] -2.0
[17 17 33 33] 4.0
[17 34 34 17] -2.0
[17 17 34 34] 4.0
[18 18  0  0] 4.0
[18  0  0 18] -2.0
[18 18  1  1] 4.0
[18  1  1 18] -2.0
[18 18  2  2] 4.0
[18  2  2 18] -2.0
[18 18  3  3] 4.0
[18  3  3 18] -2.0
[18 18  4  4] 4.0
[18  4  4 18] -2.0
[18 18  5  5] 4.0
[18  5  5 18] -2.0
[18 18  6  6] 4.0
[18  6  6 18] -2.0
[18 18  7  7] 4.0
[18  7  7 18] -2.0
[18 18  8  8] 4.0
[18  8  8 18] -2.0
[18 18  9  9] 4.0
[18  9  9 18] -2.0
[18 18 10 10] 4.0
[18 10 10 18] -2.0
[18 18 11 11] 4.0
[18 11 11 18] -2.0
[18 18 12 12] 4.0
[18 12 12 18] -2.0
[18 18 13 13] 4.0
[18 13 13 18] -2.0
[18 18 14 14] 4.0
[18 14 14 18] -2.0
[18 18 15 15] 4.0
[18 15 15 18] -2.0
[18 18 16 16] 4.0
[18 16 16 18] -2.0
[18 18 17 17] 4.0
[18 17 17 18] -2.0
[18 18 18 18] 2.0
[18 19 19 18] -2.0
[18 18 19 19] 4.0
[18 20 20 18] -2.0
[18 18 20 20] 4.0
[18 21 21 18] -2.0
[18 18 21 21] 4.0
[18 22 22 18] -2.0
[18 18 22 22] 4.0
[18 23 23 18] -2.0
[18 18 23 23] 4.0
[18 24 24 18] -2.0
[18 18 24 24] 4.0
[18 25 25 18] -2.0
[18 18 25 25] 4.0
[18 26 26 18] -2.0
[18 18 26 26] 4.0
[18 27 27 18] -2.0
[18 18 27 27] 4.0
[18 28 28 18] -2.0
[18 18 28 28] 4.0
[18 29 29 18] -2.0
[18 18 29 29] 4.0
[18 30 30 18] -2.0
[18 18 30 30] 4.0
[18 31 31 18] -2.0
[18 18 31 31] 4.0
[18 32 32 18] -2.0
[18 18 32 32] 4.0
[18 33 33 18] -2.0
[18 18 33 33] 4.0
[18 34 34 18] -2.0
[18 18 34 34] 4.0
[19 19  0  0] 4.0
[19  0  0 19] -2.0
[19 19  1  1] 4.0
[19  1  1 19] -2.0
[19 19  2  2] 4.0
[19  2  2 19] -2.0
[19 19  3  3] 4.0
[19  3  3 19] -2.0
[19 19  4  4] 4.0
[19  4  4 19] -2.0
[19 19  5  5] 4.0
[19  5  5 19] -2.0
[19 19  6  6] 4.0
[19  6  6 19] -2.0
[19 19  7  7] 4.0
[19  7  7 19] -2.0
[19 19  8  8] 4.0
[19  8  8 19] -2.0
[19 19  9  9] 4.0
[19  9  9 19] -2.0
[19 19 10 10] 4.0
[19 10 10 19] -2.0
[19 19 11 11] 4.0
[19 11 11 19] -2.0
[19 19 12 12] 4.0
[19 12 12 19] -2.0
[19 19 13 13] 4.0
[19 13 13 19] -2.0
[19 19 14 14] 4.0
[19 14 14 19] -2.0
[19 19 15 15] 4.0
[19 15 15 19] -2.0
[19 19 16 16] 4.0
[19 16 16 19] -2.0
[19 19 17 17] 4.0
[19 17 17 19] -2.0
[19 19 18 18] 4.0
[19 18 18 19] -2.0
[19 19 19 19] 2.0
[19 20 20 19] -2.0
[19 19 20 20] 4.0
[19 21 21 19] -2.0
[19 19 21 21] 4.0
[19 22 22 19] -2.0
[19 19 22 22] 4.0
[19 23 23 19] -2.0
[19 19 23 23] 4.0
[19 24 24 19] -2.0
[19 19 24 24] 4.0
[19 25 25 19] -2.0
[19 19 25 25] 4.0
[19 26 26 19] -2.0
[19 19 26 26] 4.0
[19 27 27 19] -2.0
[19 19 27 27] 4.0
[19 28 28 19] -2.0
[19 19 28 28] 4.0
[19 29 29 19] -2.0
[19 19 29 29] 4.0
[19 30 30 19] -2.0
[19 19 30 30] 4.0
[19 31 31 19] -2.0
[19 19 31 31] 4.0
[19 32 32 19] -2.0
[19 19 32 32] 4.0
[19 33 33 19] -2.0
[19 19 33 33] 4.0
[19 34 34 19] -2.0
[19 19 34 34] 4.0
[20 20  0  0] 4.0
[20  0  0 20] -2.0
[20 20  1  1] 4.0
[20  1  1 20] -2.0
[20 20  2  2] 4.0
[20  2  2 20] -2.0
[20 20  3  3] 4.0
[20  3  3 20] -2.0
[20 20  4  4] 4.0
[20  4  4 20] -2.0
[20 20  5  5] 4.0
[20  5  5 20] -2.0
[20 20  6  6] 4.0
[20  6  6 20] -2.0
[20 20  7  7] 4.0
[20  7  7 20] -2.0
[20 20  8  8] 4.0
[20  8  8 20] -2.0
[20 20  9  9] 4.0
[20  9  9 20] -2.0
[20 20 10 10] 4.0
[20 10 10 20] -2.0
[20 20 11 11] 4.0
[20 11 11 20] -2.0
[20 20 12 12] 4.0
[20 12 12 20] -2.0
[20 20 13 13] 4.0
[20 13 13 20] -2.0
[20 20 14 14] 4.0
[20 14 14 20] -2.0
[20 20 15 15] 4.0
[20 15 15 20] -2.0
[20 20 16 16] 4.0
[20 16 16 20] -2.0
[20 20 17 17] 4.0
[20 17 17 20] -2.0
[20 20 18 18] 4.0
[20 18 18 20] -2.0
[20 20 19 19] 4.0
[20 19 19 20] -2.0
[20 20 20 20] 2.0
[20 21 21 20] -2.0
[20 20 21 21] 4.0
[20 22 22 20] -2.0
[20 20 22 22] 4.0
[20 23 23 20] -2.0
[20 20 23 23] 4.0
[20 24 24 20] -2.0
[20 20 24 24] 4.0
[20 25 25 20] -2.0
[20 20 25 25] 4.0
[20 26 26 20] -2.0
[20 20 26 26] 4.0
[20 27 27 20] -2.0
[20 20 27 27] 4.0
[20 28 28 20] -2.0
[20 20 28 28] 4.0
[20 29 29 20] -2.0
[20 20 29 29] 4.0
[20 30 30 20] -2.0
[20 20 30 30] 4.0
[20 31 31 20] -2.0
[20 20 31 31] 4.0
[20 32 32 20] -2.0
[20 20 32 32] 4.0
[20 33 33 20] -2.0
[20 20 33 33] 4.0
[20 34 34 20] -2.0
[20 20 34 34] 4.0
[21 21  0  0] 4.0
[21  0  0 21] -2.0
[21 21  1  1] 4.0
[21  1  1 21] -2.0
[21 21  2  2] 4.0
[21  2  2 21] -2.0
[21 21  3  3] 4.0
[21  3  3 21] -2.0
[21 21  4  4] 4.0
[21  4  4 21] -2.0
[21 21  5  5] 4.0
[21  5  5 21] -2.0
[21 21  6  6] 4.0
[21  6  6 21] -2.0
[21 21  7  7] 4.0
[21  7  7 21] -2.0
[21 21  8  8] 4.0
[21  8  8 21] -2.0
[21 21  9  9] 4.0
[21  9  9 21] -2.0
[21 21 10 10] 4.0
[21 10 10 21] -2.0
[21 21 11 11] 4.0
[21 11 11 21] -2.0
[21 21 12 12] 4.0
[21 12 12 21] -2.0
[21 21 13 13] 4.0
[21 13 13 21] -2.0
[21 21 14 14] 4.0
[21 14 14 21] -2.0
[21 21 15 15] 4.0
[21 15 15 21] -2.0
[21 21 16 16] 4.0
[21 16 16 21] -2.0
[21 21 17 17] 4.0
[21 17 17 21] -2.0
[21 21 18 18] 4.0
[21 18 18 21] -2.0
[21 21 19 19] 4.0
[21 19 19 21] -2.0
[21 21 20 20] 4.0
[21 20 20 21] -2.0
[21 21 21 21] 2.0
[21 22 22 21] -2.0
[21 21 22 22] 4.0
[21 23 23 21] -2.0
[21 21 23 23] 4.0
[21 24 24 21] -2.0
[21 21 24 24] 4.0
[21 25 25 21] -2.0
[21 21 25 25] 4.0
[21 26 26 21] -2.0
[21 21 26 26] 4.0
[21 27 27 21] -2.0
[21 21 27 27] 4.0
[21 28 28 21] -2.0
[21 21 28 28] 4.0
[21 29 29 21] -2.0
[21 21 29 29] 4.0
[21 30 30 21] -2.0
[21 21 30 30] 4.0
[21 31 31 21] -2.0
[21 21 31 31] 4.0
[21 32 32 21] -2.0
[21 21 32 32] 4.0
[21 33 33 21] -2.0
[21 21 33 33] 4.0
[21 34 34 21] -2.0
[21 21 34 34] 4.0
[22 22  0  0] 4.0
[22  0  0 22] -2.0
[22 22  1  1] 4.0
[22  1  1 22] -2.0
[22 22  2  2] 4.0
[22  2  2 22] -2.0
[22 22  3  3] 4.0
[22  3  3 22] -2.0
[22 22  4  4] 4.0
[22  4  4 22] -2.0
[22 22  5  5] 4.0
[22  5  5 22] -2.0
[22 22  6  6] 4.0
[22  6  6 22] -2.0
[22 22  7  7] 4.0
[22  7  7 22] -2.0
[22 22  8  8] 4.0
[22  8  8 22] -2.0
[22 22  9  9] 4.0
[22  9  9 22] -2.0
[22 22 10 10] 4.0
[22 10 10 22] -2.0
[22 22 11 11] 4.0
[22 11 11 22] -2.0
[22 22 12 12] 4.0
[22 12 12 22] -2.0
[22 22 13 13] 4.0
[22 13 13 22] -2.0
[22 22 14 14] 4.0
[22 14 14 22] -2.0
[22 22 15 15] 4.0
[22 15 15 22] -2.0
[22 22 16 16] 4.0
[22 16 16 22] -2.0
[22 22 17 17] 4.0
[22 17 17 22] -2.0
[22 22 18 18] 4.0
[22 18 18 22] -2.0
[22 22 19 19] 4.0
[22 19 19 22] -2.0
[22 22 20 20] 4.0
[22 20 20 22] -2.0
[22 22 21 21] 4.0
[22 21 21 22] -2.0
[22 22 22 22] 2.0
[22 23 23 22] -2.0
[22 22 23 23] 4.0
[22 24 24 22] -2.0
[22 22 24 24] 4.0
[22 25 25 22] -2.0
[22 22 25 25] 4.0
[22 26 26 22] -2.0
[22 22 26 26] 4.0
[22 27 27 22] -2.0
[22 22 27 27] 4.0
[22 28 28 22] -2.0
[22 22 28 28] 4.0
[22 29 29 22] -2.0
[22 22 29 29] 4.0
[22 30 30 22] -2.0
[22 22 30 30] 4.0
[22 31 31 22] -2.0
[22 22 31 31] 4.0
[22 32 32 22] -2.0
[22 22 32 32] 4.0
[22 33 33 22] -2.0
[22 22 33 33] 4.0
[22 34 34 22] -2.0
[22 22 34 34] 4.0
[23 23  0  0] 4.0
[23  0  0 23] -2.0
[23 23  1  1] 4.0
[23  1  1 23] -2.0
[23 23  2  2] 4.0
[23  2  2 23] -2.0
[23 23  3  3] 4.0
[23  3  3 23] -2.0
[23 23  4  4] 4.0
[23  4  4 23] -2.0
[23 23  5  5] 4.0
[23  5  5 23] -2.0
[23 23  6  6] 4.0
[23  6  6 23] -2.0
[23 23  7  7] 4.0
[23  7  7 23] -2.0
[23 23  8  8] 4.0
[23  8  8 23] -2.0
[23 23  9  9] 4.0
[23  9  9 23] -2.0
[23 23 10 10] 4.0
[23 10 10 23] -2.0
[23 23 11 11] 4.0
[23 11 11 23] -2.0
[23 23 12 12] 4.0
[23 12 12 23] -2.0
[23 23 13 13] 4.0
[23 13 13 23] -2.0
[23 23 14 14] 4.0
[23 14 14 23] -2.0
[23 23 15 15] 4.0
[23 15 15 23] -2.0
[23 23 16 16] 4.0
[23 16 16 23] -2.0
[23 23 17 17] 4.0
[23 17 17 23] -2.0
[23 23 18 18] 4.0
[23 18 18 23] -2.0
[23 23 19 19] 4.0
[23 19 19 23] -2.0
[23 23 20 20] 4.0
[23 20 20 23] -2.0
[23 23 21 21] 4.0
[23 21 21 23] -2.0
[23 23 22 22] 4.0
[23 22 22 23] -2.0
[23 23 23 23] 2.0
[23 24 24 23] -2.0
[23 23 24 24] 4.0
[23 25 25 23] -2.0
[23 23 25 25] 4.0
[23 26 26 23] -2.0
[23 23 26 26] 4.0
[23 27 27 23] -2.0
[23 23 27 27] 4.0
[23 28 28 23] -2.0
[23 23 28 28] 4.0
[23 29 29 23] -2.0
[23 23 29 29] 4.0
[23 30 30 23] -2.0
[23 23 30 30] 4.0
[23 31 31 23] -2.0
[23 23 31 31] 4.0
[23 32 32 23] -2.0
[23 23 32 32] 4.0
[23 33 33 23] -2.0
[23 23 33 33] 4.0
[23 34 34 23] -2.0
[23 23 34 34] 4.0
[24 24  0  0] 4.0
[24  0  0 24] -2.0
[24 24  1  1] 4.0
[24  1  1 24] -2.0
[24 24  2  2] 4.0
[24  2  2 24] -2.0
[24 24  3  3] 4.0
[24  3  3 24] -2.0
[24 24  4  4] 4.0
[24  4  4 24] -2.0
[24 24  5  5] 4.0
[24  5  5 24] -2.0
[24 24  6  6] 4.0
[24  6  6 24] -2.0
[24 24  7  7] 4.0
[24  7  7 24] -2.0
[24 24  8  8] 4.0
[24  8  8 24] -2.0
[24 24  9  9] 4.0
[24  9  9 24] -2.0
[24 24 10 10] 4.0
[24 10 10 24] -2.0
[24 24 11 11] 4.0
[24 11 11 24] -2.0
[24 24 12 12] 4.0
[24 12 12 24] -2.0
[24 24 13 13] 4.0
[24 13 13 24] -2.0
[24 24 14 14] 4.0
[24 14 14 24] -2.0
[24 24 15 15] 4.0
[24 15 15 24] -2.0
[24 24 16 16] 4.0
[24 16 16 24] -2.0
[24 24 17 17] 4.0
[24 17 17 24] -2.0
[24 24 18 18] 4.0
[24 18 18 24] -2.0
[24 24 19 19] 4.0
[24 19 19 24] -2.0
[24 24 20 20] 4.0
[24 20 20 24] -2.0
[24 24 21 21] 4.0
[24 21 21 24] -2.0
[24 24 22 22] 4.0
[24 22 22 24] -2.0
[24 24 23 23] 4.0
[24 23 23 24] -2.0
[24 24 24 24] 2.0
[24 25 25 24] -2.0
[24 24 25 25] 4.0
[24 26 26 24] -2.0
[24 24 26 26] 4.0
[24 27 27 24] -2.0
[24 24 27 27] 4.0
[24 28 28 24] -2.0
[24 24 28 28] 4.0
[24 29 29 24] -2.0
[24 24 29 29] 4.0
[24 30 30 24] -2.0
[24 24 30 30] 4.0
[24 31 31 24] -2.0
[24 24 31 31] 4.0
[24 32 32 24] -2.0
[24 24 32 32] 4.0
[24 33 33 24] -2.0
[24 24 33 33] 4.0
[24 34 34 24] -2.0
[24 24 34 34] 4.0
[25 25  0  0] 4.0
[25  0  0 25] -2.0
[25 25  1  1] 4.0
[25  1  1 25] -2.0
[25 25  2  2] 4.0
[25  2  2 25] -2.0
[25 25  3  3] 4.0
[25  3  3 25] -2.0
[25 25  4  4] 4.0
[25  4  4 25] -2.0
[25 25  5  5] 4.0
[25  5  5 25] -2.0
[25 25  6  6] 4.0
[25  6  6 25] -2.0
[25 25  7  7] 4.0
[25  7  7 25] -2.0
[25 25  8  8] 4.0
[25  8  8 25] -2.0
[25 25  9  9] 4.0
[25  9  9 25] -2.0
[25 25 10 10] 4.0
[25 10 10 25] -2.0
[25 25 11 11] 4.0
[25 11 11 25] -2.0
[25 25 12 12] 4.0
[25 12 12 25] -2.0
[25 25 13 13] 4.0
[25 13 13 25] -2.0
[25 25 14 14] 4.0
[25 14 14 25] -2.0
[25 25 15 15] 4.0
[25 15 15 25] -2.0
[25 25 16 16] 4.0
[25 16 16 25] -2.0
[25 25 17 17] 4.0
[25 17 17 25] -2.0
[25 25 18 18] 4.0
[25 18 18 25] -2.0
[25 25 19 19] 4.0
[25 19 19 25] -2.0
[25 25 20 20] 4.0
[25 20 20 25] -2.0
[25 25 21 21] 4.0
[25 21 21 25] -2.0
[25 25 22 22] 4.0
[25 22 22 25] -2.0
[25 25 23 23] 4.0
[25 23 23 25] -2.0
[25 25 24 24] 4.0
[25 24 24 25] -2.0
[25 25 25 25] 2.0
[25 26 26 25] -2.0
[25 25 26 26] 4.0
[25 27 27 25] -2.0
[25 25 27 27] 4.0
[25 28 28 25] -2.0
[25 25 28 28] 4.0
[25 29 29 25] -2.0
[25 25 29 29] 4.0
[25 30 30 25] -2.0
[25 25 30 30] 4.0
[25 31 31 25] -2.0
[25 25 31 31] 4.0
[25 32 32 25] -2.0
[25 25 32 32] 4.0
[25 33 33 25] -2.0
[25 25 33 33] 4.0
[25 34 34 25] -2.0
[25 25 34 34] 4.0
[26 26  0  0] 4.0
[26  0  0 26] -2.0
[26 26  1  1] 4.0
[26  1  1 26] -2.0
[26 26  2  2] 4.0
[26  2  2 26] -2.0
[26 26  3  3] 4.0
[26  3  3 26] -2.0
[26 26  4  4] 4.0
[26  4  4 26] -2.0
[26 26  5  5] 4.0
[26  5  5 26] -2.0
[26 26  6  6] 4.0
[26  6  6 26] -2.0
[26 26  7  7] 4.0
[26  7  7 26] -2.0
[26 26  8  8] 4.0
[26  8  8 26] -2.0
[26 26  9  9] 4.0
[26  9  9 26] -2.0
[26 26 10 10] 4.0
[26 10 10 26] -2.0
[26 26 11 11] 4.0
[26 11 11 26] -2.0
[26 26 12 12] 4.0
[26 12 12 26] -2.0
[26 26 13 13] 4.0
[26 13 13 26] -2.0
[26 26 14 14] 4.0
[26 14 14 26] -2.0
[26 26 15 15] 4.0
[26 15 15 26] -2.0
[26 26 16 16] 4.0
[26 16 16 26] -2.0
[26 26 17 17] 4.0
[26 17 17 26] -2.0
[26 26 18 18] 4.0
[26 18 18 26] -2.0
[26 26 19 19] 4.0
[26 19 19 26] -2.0
[26 26 20 20] 4.0
[26 20 20 26] -2.0
[26 26 21 21] 4.0
[26 21 21 26] -2.0
[26 26 22 22] 4.0
[26 22 22 26] -2.0
[26 26 23 23] 4.0
[26 23 23 26] -2.0
[26 26 24 24] 4.0
[26 24 24 26] -2.0
[26 26 25 25] 4.0
[26 25 25 26] -2.0
[26 26 26 26] 2.0
[26 27 27 26] -2.0
[26 26 27 27] 4.0
[26 28 28 26] -2.0
[26 26 28 28] 4.0
[26 29 29 26] -2.0
[26 26 29 29] 4.0
[26 30 30 26] -2.0
[26 26 30 30] 4.0
[26 31 31 26] -2.0
[26 26 31 31] 4.0
[26 32 32 26] -2.0
[26 26 32 32] 4.0
[26 33 33 26] -2.0
[26 26 33 33] 4.0
[26 34 34 26] -2.0
[26 26 34 34] 4.0
[27 27  0  0] 4.0
[27  0  0 27] -2.0
[27 27  1  1] 4.0
[27  1  1 27] -2.0
[27 27  2  2] 4.0
[27  2  2 27] -2.0
[27 27  3  3] 4.0
[27  3  3 27] -2.0
[27 27  4  4] 4.0
[27  4  4 27] -2.0
[27 27  5  5] 4.0
[27  5  5 27] -2.0
[27 27  6  6] 4.0
[27  6  6 27] -2.0
[27 27  7  7] 4.0
[27  7  7 27] -2.0
[27 27  8  8] 4.0
[27  8  8 27] -2.0
[27 27  9  9] 4.0
[27  9  9 27] -2.0
[27 27 10 10] 4.0
[27 10 10 27] -2.0
[27 27 11 11] 4.0
[27 11 11 27] -2.0
[27 27 12 12] 4.0
[27 12 12 27] -2.0
[27 27 13 13] 4.0
[27 13 13 27] -2.0
[27 27 14 14] 4.0
[27 14 14 27] -2.0
[27 27 15 15] 4.0
[27 15 15 27] -2.0
[27 27 16 16] 4.0
[27 16 16 27] -2.0
[27 27 17 17] 4.0
[27 17 17 27] -2.0
[27 27 18 18] 4.0
[27 18 18 27] -2.0
[27 27 19 19] 4.0
[27 19 19 27] -2.0
[27 27 20 20] 4.0
[27 20 20 27] -2.0
[27 27 21 21] 4.0
[27 21 21 27] -2.0
[27 27 22 22] 4.0
[27 22 22 27] -2.0
[27 27 23 23] 4.0
[27 23 23 27] -2.0
[27 27 24 24] 4.0
[27 24 24 27] -2.0
[27 27 25 25] 4.0
[27 25 25 27] -2.0
[27 27 26 26] 4.0
[27 26 26 27] -2.0
[27 27 27 27] 2.0
[27 28 28 27] -2.0
[27 27 28 28] 4.0
[27 29 29 27] -2.0
[27 27 29 29] 4.0
[27 30 30 27] -2.0
[27 27 30 30] 4.0
[27 31 31 27] -2.0
[27 27 31 31] 4.0
[27 32 32 27] -2.0
[27 27 32 32] 4.0
